# SSG Issues Database
# id	file_path	category	status	severity	description	last_updated	source
ISS-1213	build.sbt	infra	resolved	critical	 — superseded by USER Q1 reversal (2026-06-17). ROOT CAUSE VERIFIED: the ssg aggregator dependsOn all 12 modules, so its Scala Native TEST binary links ssg-highlight's 73 grammars + katex/mermaid/graphviz + full Terser (none used by the v1 pipeline) and OOMs the native linker — confirmed NOT a heap ceiling: still OOMs at -Xmx8G (heap maxed, 324% GC), so a memory bump does not fix it. The aggregator-OOM is a direct cost of the (now-reversed) Q1 fold-into-ssg choice. RESOLUTION: per user decision, the Site.build pipeline + integration test move to a dedicated lighter module (ssg-site) depending only on commons/data-commons/md/liquid/sass/minify/js — NOT the heavy engines — whose native test binary links within memory; the heavy ssg aggregator stays test-disabled (compileOnly), so the aggregator OOM is structurally AVOIDED, not fixed. The residual 'does the light module native-link?' is now part of ISS-1206's re-scoped all-3-platform DoD (create ssg-site, prove smoke test runs on JVM+JS+Native). No code change in this resolution. xref ISS-1206 (re-scoped), ISS-1054 design doc Q1 (to be reconciled in the Phase 0 iteration).	2026-06-17	manual
ISS-1214	ssg-site/src/main/scala/ssg/site/Site.scala	incomplete-port	resolved	high	 — red:stash(revert Site.scala parse-with-location + IncludeRelative jail → SiteBuildIncludeRelativeSuite page-local tests FAIL @:94/209/268, jail test FAIL no Liquid/Error) fix:2e012cdc test:ssg.site.SiteBuildIncludeRelativeSuite(4)+ssg.liquid.IncludeRelativeJailIss1214Suite(1) audit:PASS — user-chose ssg-liquid jail-hook approach; include_relative resolves page-local (parse(body,filePath) sets sourceLocation→getRootFolder=page parent) + jailed to config.source via IncludeRelative optional jail-root (separator-boundary, normalize-before-check, INERT when unset=faithful liqp port, full-port covenant verified intact +deviation note); traversal→BuildDiagnostic(Liquid,Error) build continues; 2 bounces (1: getJailRoot raw null→Option; 2: auditor C8 separator-boundary rejection untested — added IncludeRelativeJailIss1214Suite, orchestrator mutation-verified red→green); ssg-liquid 909/909 no regression all 3 platforms, ssg-site 68 JVM; shortcut_hits 142 + covenant_fail_total unchanged; ISS-1020 resolver-level still tracked	2026-06-19	manual
ISS-1215	ssg-site/src/test/scala/ssg/site/SiteBuildPhase4Suite.scala	missing-test	open	low	[R0610-P3] Minify-failure Warning path in Site.build is implemented but not asserted by any test. ssg-site Site.scala minifyContent catches IllegalArgumentException/IllegalStateException/IOException and records BuildDiagnostic(stage=Minify, severity=Warning) with unminified fallback (no silent swallow). ISS-1210 cases 9/9b cover Layout/Error and Sass/Error, and case 11 covers the minify-success differential, but NO test forces Minifier.minifyFile to throw, so a mutation dropping the Minify/Warning record would not be caught. done = a Phase-4 test feeding minify:true a fixture that makes Minifier.minifyFile throw, asserting a BuildDiagnostic(stage=Minify, severity=Warning) is recorded AND the unminified content is still written. Surfaced by the ISS-1210 auditor.	2026-06-19	manual
ISS-1216	ssg-liquid/src/test/scala/ssg/liquid/ParseSuite.scala	db-hygiene	open	low	[R0610-P3] Pre-existing stale-stub flagged by re-scale enforce stale-stubs at ssg-liquid/src/test/scala/ssg/liquid/ParseSuite.scala:102 — a 'not yet'/stub-style comment whose referenced gap appears resolved. Surfaced (not introduced) during ISS-1214 work; unrelated to that change. done = re-scale enforce stale-stubs --src ssg-liquid clean (reword or remove the stale comment after confirming the gap is closed).	2026-06-19	manual
ISS-1217	ssg-js/src/main/scala/ssg/js/compress/PropMangler.scala	incomplete-port	open	low	[R0610-P1] PropMangler coverage gaps surfaced by ISS-1045 nameCache/property-mangling wiring: (1) keep_quoted does not reserve quoted keys (no reserve_quoted_keys + parser quoted-flag tracking) — minify.js test 17 yields {r:bar,a:red} vs {foo:bar,r:red}; (2) keep_quoted dead-code path leaves g.change unmangled (test 18); (3) obj.prop accesses not mangled in some function-body constructs (test 12, prop cache stays empty). done = port reserve_quoted_keys + parser quoted tracking + the obj.prop mangle path; 3 .fail pins in MinifySuite (tests 12/17/18) cite THIS issue and flip green.	2026-06-19	manual
ISS-1218	ssg-js/src/test/scalajvm/ssg/js/CompressFixtureSuite.scala	infra	resolved	low	 — ADJUDICATED STALE (already-fixed, no new code this iteration). The cited failure 'Cannot find Terser test/compress directory' (CompressFixtureSuite.scala:28) is GONE from source — fixed by 08486889 (sbt-2.0 migration: replaced hardcoded fixture-dir candidates with user.dir-ancestor search for original-src/terser/test/compress, resolving under the sbt projectMatrix per-project working dir) + 5cf7c81a (Option fixtureDir + conditional test registration: tests skip cleanly when the submodule is absent). Verified: grep confirms the old error string absent; CompressFixtureSuite resolves fixtures under the matrix user.dir and runs 4/4, 0-failed under re-scale (ssg-js JVM 0-failed). DoD met: fixture-dir resolves under matrix workdir (primary clause) AND absent-submodule path yields 0 tests (still 0-failed). fix:08486889+5cf7c81a test:CompressFixtureSuite(4/4) verdict:adjudicated-stale orchestrator-verified	2026-06-21	manual
ISS-1219	ssg-js/src/main/scala/ssg/js/Terser.scala	incomplete-port	resolved	medium	 — red:stash(stash 4 main files + move 3 new aside → MinifySuite 5 flipped tests compile FAIL: Not found MinifySourceMapOptions/sourceMap API) fix:d50325e5 test:ssg.js.MinifySuite(46, 5 flipped inSourceMap/sourceMapInline) audit:PASS — NARROW gap (subsystem pre-existed): wired minify.js:313-352 sourceMap options (inline-decode via new InlineSourceMap+Base64, includeSources, url=inline data-URI append, asObject, multi-file guard) into Terser.minify using existing SourceMap/Generator/Consumer; exposed+ported OutputStream add_mapping queued-token + DEFMAP table (output.js:443-2532, inert when no map); fixed 2 latent covenanted bugs auditor-PROVEN-faithful via @jridgewell oracle (SourceMapGenerator sourceLine 1→0-based; SourceMapConsumer dup-genCol last→first GLB); 5 .fail flipped to terser-oracle byte-exact assertions; proof-of-red + 2 mutations (0-based-revert→#20/21/23 red, url-inline-corrupt→red); ssg-js 2682/1 JVM (ISS-1218) + 487/0 JS/Native NO REGRESSION (SourceMapSuite 19+InputSourceMapSuite 6 green); 2 bounces (3 new return guards→inverted; 3 new files lacked covenant headers→covenant_fail_total 98→101→added headers→98); RATCHET IMPROVED fail_marks_ssg-js 916→911 (baseline lowered), covenant_fail_total 98 + shortcut_hits 132 held	2026-06-20	manual
ISS-1220	original-src/roughjs	infra	open	high	[R0610-P1] VENDOR rough.js into original-src/ — PREREQUISITE for ISS-1204 (port rough.js handDrawn renderer; user chose wire-it). rough.js source is NOT present locally (mermaid imports 'roughjs' as an npm dep; only its USAGE rc.rectangle/rc.path is vendored, not the sketchy-SVG generation core: seeded RNG, roughen/hachure/fillSketch, line/ellipse/polygon/path generators). Per C9 a faithful port needs the original in original-src/; per CLAUDE.md an agent must NOT fetch from GitHub. NEEDS USER: add rough.js (github.com/rough-stuff/rough) as an original-src/ submodule (mermaid pins roughjs ^4.x — match mermaid's package.json version). done = original-src/roughjs/ contains the rough.js source at mermaid's pinned version; then ISS-1204 unblocks. BLOCKS ISS-1204.	2026-06-19	manual
ISS-1221	ssg-js/src/test/scalajvm/ssg/js/compress/InlineAncestryIss1192Suite.scala	missing-test	open	low	[R0610-P1] InlineAncestryIss1192Suite guards 1&2 not independently mutation-pinned: the 3 differential tests only go red when guard 3 (inlineIntoSymbolRef/findScopeLive) is ALSO dead — reverting ONLY withinArrayOrObjectLiteral (guard 1) or isRecursiveRef (guard 2) to compressor.parent() flips no test (auditor Mutation B/C survived). Because without guard 3's resolved nearest_scope, single-use inlining is blocked before the array-literal/recursion sub-cases are reached. Guards 1&2 are FAITHFUL ports (verified vs terser inline.js:123/common.js:357) but a future regression of either would be silent. done = tighten the guard-1 (within array/object literal) and guard-2 (recursive ref) differential inputs so each flips red on a guard-1-only / guard-2-only mutation (with guard 3 live). Surfaced by ISS-1192 auditor.	2026-06-19	manual
ISS-1222	ssg-js/src/main/scala/ssg/js/sourcemap/SourcemapCodec.scala	incomplete-port	resolved	medium	 — red:n/a fix:n/a test:existing(SourceMapSuite 25/25 + InputSourceMapSuite 6/6 pass) audit:adjudicated-REDUNDANT — orchestrator FILING ERROR: ISS-1222 was filed decomposing ISS-1219 on the FALSE premise (stale ISS-1045 header note) that the @jridgewell source-map subsystem is 'not ported at all'. INVESTIGATION FOUND it ALREADY EXISTS + WORKS: ssg-js/.../sourcemap/{VlqCodec,SourceMapGenerator,SourceMapConsumer,SourceMap,SourceMapTypes}.scala (full-port covenants) wired into Terser.minify:292; SourceMapSuite(25)+InputSourceMapSuite(6) green. The REAL ISS-1219 gap is narrow (inline source-map INPUT decoding + includeSources, minify.js:313-352, 4 MinifySuite .fail pins) — stays under ISS-1219. No code merged for ISS-1222 (the duplicate SourcemapCodec.scala I'd created was discarded). Candidate: re-audit VlqCodec for the 'divergent semantics' (>> vs >>>, no per-line sort) the ISS-1222 implementer flagged (tests pass, so low-pri).	2026-06-20	manual
ISS-1223	ssg-js/src/main/scala/ssg/js/sourcemap/GenMapping.scala	incomplete-port	resolved	medium	 — red:n/a fix:n/a test:existing(SourceMapSuite 25/25 + InputSourceMapSuite 6/6 pass) audit:adjudicated-REDUNDANT — orchestrator FILING ERROR: ISS-1223 was filed decomposing ISS-1219 on the FALSE premise (stale ISS-1045 header note) that the @jridgewell source-map subsystem is 'not ported at all'. INVESTIGATION FOUND it ALREADY EXISTS + WORKS: ssg-js/.../sourcemap/{VlqCodec,SourceMapGenerator,SourceMapConsumer,SourceMap,SourceMapTypes}.scala (full-port covenants) wired into Terser.minify:292; SourceMapSuite(25)+InputSourceMapSuite(6) green. The REAL ISS-1219 gap is narrow (inline source-map INPUT decoding + includeSources, minify.js:313-352, 4 MinifySuite .fail pins) — stays under ISS-1219. No code merged for ISS-1223 (the duplicate SourcemapCodec.scala I'd created was discarded). Candidate: re-audit VlqCodec for the 'divergent semantics' (>> vs >>>, no per-line sort) the ISS-1222 implementer flagged (tests pass, so low-pri).	2026-06-20	manual
ISS-1224	ssg-js/src/main/scala/ssg/js/sourcemap/TraceMapping.scala	incomplete-port	resolved	medium	 — red:n/a fix:n/a test:existing(SourceMapSuite 25/25 + InputSourceMapSuite 6/6 pass) audit:adjudicated-REDUNDANT — orchestrator FILING ERROR: ISS-1224 was filed decomposing ISS-1219 on the FALSE premise (stale ISS-1045 header note) that the @jridgewell source-map subsystem is 'not ported at all'. INVESTIGATION FOUND it ALREADY EXISTS + WORKS: ssg-js/.../sourcemap/{VlqCodec,SourceMapGenerator,SourceMapConsumer,SourceMap,SourceMapTypes}.scala (full-port covenants) wired into Terser.minify:292; SourceMapSuite(25)+InputSourceMapSuite(6) green. The REAL ISS-1219 gap is narrow (inline source-map INPUT decoding + includeSources, minify.js:313-352, 4 MinifySuite .fail pins) — stays under ISS-1219. No code merged for ISS-1224 (the duplicate SourcemapCodec.scala I'd created was discarded). Candidate: re-audit VlqCodec for the 'divergent semantics' (>> vs >>>, no per-line sort) the ISS-1222 implementer flagged (tests pass, so low-pri).	2026-06-20	manual
ISS-1225	ssg-js/src/main/scala/ssg/js/Terser.scala	incomplete-port	resolved	medium	 — red:n/a fix:n/a test:existing(SourceMapSuite 25/25 + InputSourceMapSuite 6/6 pass) audit:adjudicated-REDUNDANT — orchestrator FILING ERROR: ISS-1225 was filed decomposing ISS-1219 on the FALSE premise (stale ISS-1045 header note) that the @jridgewell source-map subsystem is 'not ported at all'. INVESTIGATION FOUND it ALREADY EXISTS + WORKS: ssg-js/.../sourcemap/{VlqCodec,SourceMapGenerator,SourceMapConsumer,SourceMap,SourceMapTypes}.scala (full-port covenants) wired into Terser.minify:292; SourceMapSuite(25)+InputSourceMapSuite(6) green. The REAL ISS-1219 gap is narrow (inline source-map INPUT decoding + includeSources, minify.js:313-352, 4 MinifySuite .fail pins) — stays under ISS-1219. No code merged for ISS-1225 (the duplicate SourcemapCodec.scala I'd created was discarded). Candidate: re-audit VlqCodec for the 'divergent semantics' (>> vs >>>, no per-line sort) the ISS-1222 implementer flagged (tests pass, so low-pri).	2026-06-20	manual
ISS-1226	ssg-js/src/main/scala/ssg/js/sourcemap/Base64.scala	convention	resolved	low	 — red:n/a fix:d50325e5 test:enforce-verify(Base64/InlineSourceMap/SourceMapJson verified) audit:fixed-in-ISS-1219 — the 3 new source-map files now carry full-port covenant headers (Base64←terser to_ascii/RFC-4648, InlineSourceMap←read_source_map minify.js:33-40, SourceMapJson←@jridgewell toEncodedMap+JSON); enforce verify --all back to 98	2026-06-20	manual
ISS-1227	ssg-js/src/main/scala/ssg/js/output/OutputStream.scala	convention	open	low	ISS-1219 port-audit observation (out-of-scope, pre-existing): OutputStream.scala retains 5 'return' statements (lines ~1506,1508,1646,1683,1699), each // @nowarn-guarded, violating the CLAUDE.md 'No return: use boundary/break' rule. NOT introduced by ISS-1219 — the delivery REMOVED the 3 addSourceMapping guard-returns (refactored to a pattern-match). These 5 are unrelated guarded early-exits in printDo/printVarDef/printCall etc. done = convert to boundary/break per guide-control-flow.	2026-06-20	manual
ISS-1228	ssg-js/src/test/scala/ssg/js/SourceMapSuite.scala	test-quality	open	low	ISS-1219 port-audit observation: SourceMapSuite (19 tests) asserts source-map STRUCTURE (sources/names/file/sourcesContent presence) but NOT the byte-exact VLQ 'mappings' encoding — proven during ISS-1219 mutation: reverting the SourceMapGenerator 0-based source-line fix to 1-based left all 19 SourceMapSuite tests GREEN while 3 MinifySuite byte-exact tests went RED. The encoded source-line correctness is only covered transitively via MinifySuite #20/#21/#23. done = add a SourceMapSuite assertion pinning a known map's exact 'mappings' string (or originalPositionFor round-trip) so the generator's line/col encoding is directly guarded.	2026-06-20	manual
ISS-1229	ssg-liquid/src/main/scala/ssg/liquid/parser/LiquidLexer.scala	bug	resolved	low	 — red:084c2590 fix:a30089f0 test:LiquidNegativeDottedKeyIss1229Suite audit:PASS (Opus 4.8 first try) — parser guard in dotted-access loop rejects a LONG_NUM/DOUBLE_NUM key starting with '-' right after '.', throwing LiquidException; faithful to liqp IdChain after-dot [a-zA-Z_0-9]+ (LiquidLexer.g4:182-184) which excludes '-'; covers h.-1 and h.-1.5; positive h.1 / bracket h[-1] / property h.a unaffected; stash proof-of-red (both negative forms accepted w/o fix); LiquidParserSuite 40/0 ParseSuite 13/0 LiquidLexerSuite 99/0 NumericDottedPathIss1016 6/0; all-3-platform compile clean; covenant verified (no regression); ratchet CLEAN shortcut_hits 131	2026-06-21	manual
ISS-1230	ssg-mermaid/src/main/scala/ssg/mermaid/diagrams/class_/ClassRenderer.scala	incomplete-port	open	low	[R0610-P3] ClassRenderer does not emit clickable <a> anchors for classes with a link/linkTarget — ClassDb.setLink stores theClass.link (ISS-1059) and theClass.linkTarget (ISS-1185) but ClassRenderer never renders them (0 xlink:href/target/anchor sites), so class-diagram click-links are dead state with no SVG output. Flowchart has the analog wired (ISS-1061: nodes.js:67-80 <a xlink:href target>). Surfaced during ISS-1185. INVESTIGATE upstream class rendering: classRenderer-v3-unified.ts — does it wrap clickable class nodes in <a> (like flowRenderer-v3-unified.ts:72-90) or attach handlers post-render? done = ClassRenderer wraps a class node with link in a sanitized <a xlink:href=... [target=...]> per upstream, with a differential render test (cf. FlowchartLinkIss1061Suite); the ISS-1185 sandbox->_top linkTarget then becomes observable in output.	2026-06-21	manual
